SessionID,DeviceType,Country,ReferralSource,Purchased,MaxStepOrder,Timestamp,furthest_step
session_468,Tablet,USA,Email,0,0,2025-06-24 13:01:10,home
session_4680,Tablet,UK,Social Media,0,0,2025-05-24 17:53:44,home
session_4681,Mobile,UK,Direct,1,4,2025-01-01 08:11:09,confirmation
session_4682,Desktop,India,Direct,0,1,2025-01-30 06:06:46,product_page
session_4683,Mobile,USA,Direct,0,1,2025-07-27 06:04:17,product_page
session_4684,Mobile,Canada,Google,0,2,2025-03-12 16:41:39,cart
session_4685,Desktop,UK,Direct,1,4,2025-08-28 13:48:42,confirmation
session_4686,Mobile,France,Direct,0,1,2025-04-05 08:01:09,product_page
session_4687,Tablet,France,Email,1,4,2025-03-07 19:28:16,confirmation
session_4688,Desktop,Canada,Google,1,4,2025-01-17 20:55:23,confirmation
session_4689,Mobile,Canada,Direct,1,4,2025-04-12 12:19:17,confirmation
session_469,Tablet,UK,Email,0,1,2025-02-23 23:37:27,product_page
session_4690,Mobile,USA,Google,0,1,2025-01-27 08:57:42,product_page
session_4691,Tablet,Canada,Email,0,0,2025-06-21 09:16:13,home
session_4692,Desktop,USA,Social Media,0,1,2025-04-17 09:53:08,product_page
session_4693,Mobile,Germany,Google,0,1,2025-02-03 21:17:12,product_page
session_4694,Mobile,Germany,Google,0,0,2025-05-14 21:32:42,home
session_4695,Tablet,Canada,Google,1,4,2025-02-13 17:43:55,confirmation
session_4696,Desktop,UK,Social Media,0,1,2025-08-29 13:26:09,product_page
session_4697,Mobile,India,Email,1,4,2025-03-05 22:58:50,confirmation
session_4698,Mobile,France,Email,0,0,2025-01-19 01:27:39,home
session_4699,Desktop,Canada,Google,1,4,2025-05-27 02:00:23,confirmation
session_47,Desktop,UK,Email,1,4,2025-04-13 09:15:08,confirmation
session_470,Desktop,Germany,Direct,1,4,2025-04-02 17:30:48,confirmation
session_4700,Mobile,Australia,Google,0,1,2025-08-24 16:18:13,product_page
session_4701,Desktop,USA,Direct,0,0,2025-08-18 09:23:02,home
session_4702,Mobile,UK,Direct,1,4,2025-02-17 13:06:03,confirmation
session_4703,Tablet,France,Google,1,4,2025-07-03 01:10:05,confirmation
session_4704,Desktop,Canada,Email,0,1,2025-06-13 04:57:03,product_page
session_4705,Desktop,UK,Email,0,2,2025-07-03 15:38:40,cart
session_4706,Mobile,Germany,Social Media,0,1,2025-04-28 13:39:25,product_page
session_4707,Mobile,India,Google,0,2,2025-03-20 15:30:45,cart
session_4708,Mobile,Australia,Direct,0,0,2025-04-12 10:25:41,home
session_4709,Tablet,USA,Social Media,0,0,2025-05-22 14:27:54,home
session_471,Desktop,USA,Google,0,1,2025-03-16 16:21:32,product_page
session_4710,Desktop,Canada,Google,1,4,2025-05-17 07:17:37,confirmation
session_4711,Mobile,India,Email,0,1,2025-08-14 16:11:47,product_page
session_4712,Mobile,UK,Email,1,4,2025-01-03 20:48:09,confirmation
session_4713,Tablet,UK,Direct,1,4,2025-05-03 15:14:30,confirmation
session_4714,Desktop,Germany,Social Media,0,1,2025-04-03 19:55:38,product_page
session_4715,Desktop,USA,Direct,0,1,2025-02-10 17:52:09,product_page
session_4716,Tablet,Canada,Social Media,0,1,2025-07-04 05:10:09,product_page
session_4717,Mobile,India,Email,1,4,2025-05-03 05:48:03,confirmation
session_4718,Tablet,Canada,Google,0,1,2025-08-01 11:36:58,product_page
session_4719,Desktop,Australia,Social Media,1,4,2025-04-22 23:37:41,confirmation
session_472,Tablet,Canada,Social Media,1,4,2025-05-01 07:04:36,confirmation
session_4720,Tablet,UK,Direct,0,1,2025-04-28 06:12:35,product_page
session_4721,Desktop,Australia,Social Media,1,4,2025-08-15 21:39:26,confirmation
session_4722,Desktop,Germany,Social Media,1,4,2025-08-08 16:03:37,confirmation
session_4723,Desktop,USA,Email,0,2,2025-07-04 21:50:22,cart
session_4724,Mobile,USA,Direct,0,1,2025-05-08 12:26:17,product_page
session_4725,Mobile,Canada,Direct,0,1,2025-01-25 12:44:07,product_page
session_4726,Mobile,India,Google,0,1,2025-01-02 14:04:50,product_page
session_4727,Tablet,USA,Social Media,0,1,2025-08-22 04:07:41,product_page
session_4728,Desktop,India,Social Media,0,0,2025-05-07 21:43:00,home
session_4729,Tablet,France,Google,0,1,2025-01-18 03:23:03,product_page
session_473,Tablet,India,Direct,0,2,2025-04-05 05:38:29,cart
session_4730,Tablet,Canada,Social Media,0,1,2025-07-17 18:50:36,product_page
session_4731,Tablet,USA,Google,1,4,2025-05-25 01:52:17,confirmation
session_4732,Mobile,USA,Google,1,4,2025-05-24 05:31:30,confirmation
session_4733,Tablet,France,Direct,0,1,2025-06-11 05:06:11,product_page
session_4734,Desktop,Australia,Email,0,1,2025-01-13 06:37:54,product_page
session_4735,Mobile,Germany,Email,0,0,2025-04-15 10:25:02,home
session_4736,Mobile,Germany,Email,1,4,2025-02-17 23:19:00,confirmation
session_4737,Tablet,India,Social Media,0,1,2025-04-12 11:16:28,product_page
session_4738,Tablet,Germany,Email,0,2,2025-07-19 09:14:39,cart
session_4739,Tablet,Australia,Google,0,0,2025-07-27 12:48:44,home
session_474,Tablet,Australia,Direct,0,2,2025-06-07 16:54:02,cart
session_4740,Tablet,France,Social Media,1,4,2025-07-26 10:37:21,confirmation
session_4741,Mobile,UK,Direct,0,2,2025-02-21 20:20:02,cart
session_4742,Mobile,France,Email,0,1,2025-08-26 02:40:17,product_page
session_4743,Tablet,USA,Email,0,0,2025-05-16 18:50:59,home
session_4744,Desktop,UK,Email,0,2,2025-05-27 06:38:48,cart
session_4745,Tablet,Canada,Email,0,2,2025-01-17 14:43:38,cart
session_4746,Mobile,Germany,Email,0,1,2025-01-20 19:56:16,product_page
session_4747,Desktop,India,Direct,0,1,2025-06-03 18:13:19,product_page
session_4748,Tablet,France,Social Media,0,1,2025-07-01 18:24:50,product_page
session_4749,Tablet,USA,Social Media,0,1,2025-04-28 06:28:12,product_page
session_475,Mobile,UK,Google,0,1,2025-06-27 11:47:15,product_page
session_4750,Mobile,France,Social Media,0,1,2025-07-07 17:00:20,product_page
session_4751,Mobile,Canada,Social Media,0,1,2025-01-08 10:56:38,product_page
session_4752,Tablet,Canada,Direct,0,2,2025-08-18 10:41:53,cart
session_4753,Tablet,Canada,Social Media,0,2,2025-06-15 14:30:42,cart
session_4754,Desktop,Australia,Google,0,2,2025-06-14 13:22:51,cart
session_4755,Desktop,Canada,Social Media,0,1,2025-04-15 15:20:49,product_page
session_4756,Tablet,Australia,Social Media,0,1,2025-06-01 19:48:12,product_page
session_4757,Desktop,Germany,Google,1,4,2025-06-14 09:46:57,confirmation
session_4758,Tablet,USA,Email,0,2,2025-01-19 16:46:34,cart
session_4759,Mobile,Australia,Google,0,1,2025-04-28 03:26:10,product_page
session_476,Tablet,India,Social Media,0,0,2025-06-27 03:50:49,home
session_4760,Mobile,Canada,Google,0,0,2025-07-29 15:42:44,home
session_4761,Desktop,India,Email,0,2,2025-01-29 03:51:51,cart
session_4762,Desktop,Canada,Email,0,0,2025-03-16 00:12:02,home
session_4763,Desktop,Germany,Google,0,1,2025-08-02 13:11:13,product_page
session_4764,Tablet,UK,Direct,0,1,2025-05-21 12:50:47,product_page
session_4765,Desktop,Australia,Direct,0,1,2025-07-14 05:04:53,product_page
session_4766,Desktop,Germany,Social Media,0,2,2025-05-21 08:14:18,cart
session_4767,Mobile,Australia,Google,0,1,2025-05-21 02:35:17,product_page
session_4768,Mobile,Canada,Email,0,0,2025-06-15 04:21:45,home
session_4769,Tablet,Germany,Email,0,2,2025-06-01 07:23:54,cart
session_477,Tablet,Australia,Direct,0,2,2025-06-24 10:47:45,cart
session_4770,Desktop,France,Google,1,4,2025-04-13 13:05:36,confirmation
session_4771,Desktop,Germany,Google,1,4,2025-05-14 17:12:33,confirmation
session_4772,Mobile,UK,Direct,0,1,2025-05-28 13:40:36,product_page
session_4773,Tablet,Germany,Google,0,1,2025-05-02 13:13:37,product_page
session_4774,Desktop,France,Email,1,4,2025-05-12 15:55:33,confirmation
session_4775,Mobile,Australia,Email,0,1,2025-07-11 07:08:21,product_page
session_4776,Desktop,France,Social Media,0,0,2025-01-16 05:22:23,home
session_4777,Tablet,France,Social Media,0,2,2025-05-22 10:16:32,cart
session_4778,Desktop,Canada,Direct,0,1,2025-05-21 23:51:19,product_page
session_4779,Tablet,France,Social Media,0,1,2025-06-26 07:19:53,product_page
session_478,Desktop,Australia,Social Media,0,1,2025-01-23 19:12:35,product_page
session_4780,Mobile,Canada,Email,0,1,2025-05-26 22:50:22,product_page
session_4781,Mobile,USA,Social Media,0,1,2025-08-31 07:01:58,product_page
session_4782,Mobile,Canada,Social Media,0,2,2025-03-19 23:48:25,cart
session_4783,Mobile,India,Direct,0,1,2025-01-24 00:00:27,product_page
session_4784,Tablet,France,Email,1,4,2025-08-03 15:06:20,confirmation
session_4785,Mobile,Germany,Social Media,0,1,2025-02-12 09:00:03,product_page
session_4786,Mobile,USA,Social Media,0,0,2025-05-23 08:17:03,home
session_4787,Mobile,Australia,Social Media,0,1,2025-02-05 02:04:39,product_page
session_4788,Mobile,Canada,Email,0,1,2025-01-28 13:21:10,product_page
session_4789,Tablet,USA,Direct,0,1,2025-05-08 09:12:05,product_page
session_479,Desktop,UK,Direct,0,1,2025-08-12 03:30:00,product_page
session_4790,Mobile,UK,Google,0,2,2025-06-05 18:56:39,cart
session_4791,Mobile,Canada,Google,1,4,2025-06-29 04:09:32,confirmation
session_4792,Desktop,Germany,Google,0,1,2025-07-28 17:27:29,product_page
session_4793,Mobile,France,Direct,0,1,2025-08-22 09:14:19,product_page
session_4794,Desktop,France,Google,1,4,2025-07-21 08:50:57,confirmation
session_4795,Mobile,UK,Google,0,0,2025-05-18 07:16:42,home
session_4796,Mobile,France,Social Media,0,0,2025-01-25 21:23:52,home
session_4797,Desktop,Germany,Social Media,0,1,2025-03-30 17:56:06,product_page
session_4798,Desktop,Canada,Email,0,1,2025-07-22 16:24:52,product_page
session_4799,Desktop,Australia,Social Media,0,1,2025-04-13 15:44:22,product_page
session_48,Desktop,Australia,Social Media,0,1,2025-02-04 00:57:05,product_page
session_480,Desktop,Australia,Email,0,1,2025-07-16 18:50:41,product_page
session_4800,Desktop,Canada,Social Media,0,1,2025-05-25 01:56:37,product_page
session_4801,Tablet,Australia,Google,1,4,2025-03-17 17:26:59,confirmation
session_4802,Mobile,UK,Google,0,1,2025-03-04 23:42:16,product_page
session_4803,Desktop,France,Social Media,0,0,2025-06-24 23:23:42,home
session_4804,Tablet,Germany,Social Media,0,1,2025-05-09 04:54:48,product_page
session_4805,Desktop,UK,Google,0,1,2025-05-19 20:51:10,product_page
session_4806,Desktop,Australia,Direct,0,1,2025-02-06 10:43:47,product_page
session_4807,Mobile,India,Email,0,0,2025-08-05 10:25:08,home
session_4808,Desktop,France,Social Media,0,1,2025-04-13 06:27:41,product_page
session_4809,Desktop,Germany,Social Media,1,4,2025-01-14 04:36:26,confirmation
session_481,Desktop,France,Google,0,0,2025-02-25 08:37:39,home
session_4810,Tablet,UK,Email,0,0,2025-02-03 15:26:23,home
session_4811,Desktop,Germany,Social Media,0,3,2025-01-03 23:37:37,checkout
session_4812,Desktop,Germany,Social Media,0,1,2025-01-07 00:17:28,product_page
session_4813,Mobile,USA,Direct,1,4,2025-08-01 18:13:47,confirmation
session_4814,Desktop,Australia,Direct,0,1,2025-04-18 19:20:42,product_page
session_4815,Tablet,France,Google,0,1,2025-02-04 04:52:45,product_page
session_4816,Desktop,France,Social Media,0,0,2025-06-03 18:52:34,home
session_4817,Mobile,Australia,Google,0,1,2025-04-12 06:21:45,product_page
session_4818,Tablet,Canada,Direct,0,1,2025-04-14 07:33:55,product_page
session_4819,Desktop,Australia,Social Media,0,0,2025-05-26 05:08:03,home
session_482,Desktop,UK,Social Media,0,3,2025-08-11 22:33:17,checkout
session_4820,Desktop,France,Direct,0,1,2025-02-23 12:40:01,product_page
session_4821,Desktop,Germany,Email,0,1,2025-07-03 19:28:09,product_page
session_4822,Tablet,Australia,Google,0,1,2025-05-28 05:18:41,product_page
session_4823,Mobile,India,Social Media,0,1,2025-01-14 10:28:13,product_page
session_4824,Mobile,France,Direct,0,0,2025-01-07 23:05:40,home
session_4825,Mobile,UK,Direct,0,0,2025-05-30 12:56:56,home
session_4826,Desktop,France,Google,0,2,2025-07-17 10:09:22,cart
session_4827,Mobile,Australia,Google,0,0,2025-05-23 14:36:24,home
session_4828,Tablet,India,Email,1,4,2025-06-18 14:27:41,confirmation
session_4829,Mobile,Canada,Direct,0,0,2025-06-17 06:30:40,home
session_483,Tablet,UK,Google,0,0,2025-01-29 19:15:58,home
session_4830,Tablet,Canada,Direct,0,0,2025-08-04 19:24:07,home
session_4831,Desktop,France,Direct,1,4,2025-02-11 20:53:23,confirmation
session_4832,Desktop,Canada,Direct,0,1,2025-01-22 00:21:32,product_page
session_4833,Tablet,France,Email,0,1,2025-01-16 12:39:09,product_page
session_4834,Tablet,India,Google,0,1,2025-07-06 04:26:44,product_page
session_4835,Tablet,UK,Email,0,1,2025-02-20 14:10:24,product_page
session_4836,Tablet,USA,Social Media,0,0,2025-06-15 20:16:11,home
session_4837,Mobile,USA,Social Media,0,0,2025-04-15 17:34:30,home
session_4838,Desktop,UK,Google,0,1,2025-03-12 18:47:53,product_page
session_4839,Desktop,France,Email,0,1,2025-03-13 15:19:36,product_page
session_484,Mobile,Germany,Google,1,4,2025-07-10 15:11:30,confirmation
session_4840,Tablet,France,Google,0,1,2025-06-10 04:30:59,product_page
session_4841,Mobile,USA,Social Media,0,0,2025-07-08 12:13:47,home
session_4842,Mobile,Australia,Email,1,4,2025-08-16 05:01:14,confirmation
session_4843,Mobile,Canada,Email,0,1,2025-01-30 19:26:57,product_page
session_4844,Tablet,USA,Direct,1,4,2025-03-31 15:08:56,confirmation
session_4845,Desktop,Canada,Email,0,1,2025-08-12 16:37:32,product_page
session_4846,Desktop,Germany,Social Media,0,1,2025-01-14 09:48:04,product_page
session_4847,Mobile,UK,Social Media,0,1,2025-08-17 04:56:46,product_page
session_4848,Mobile,India,Email,0,1,2025-04-19 18:59:05,product_page
session_4849,Desktop,India,Social Media,1,4,2025-02-20 23:01:34,confirmation
session_485,Mobile,UK,Direct,0,0,2025-01-19 09:57:00,home
session_4850,Desktop,Australia,Direct,0,0,2025-06-28 15:25:55,home
session_4851,Mobile,USA,Direct,0,1,2025-02-21 14:05:54,product_page
session_4852,Desktop,India,Google,0,1,2025-03-26 03:00:38,product_page
session_4853,Desktop,Germany,Social Media,0,1,2025-03-08 03:24:50,product_page
session_4854,Mobile,France,Google,0,1,2025-06-06 01:22:26,product_page
session_4855,Mobile,India,Direct,0,1,2025-02-02 04:52:25,product_page
session_4856,Mobile,France,Direct,0,1,2025-02-27 03:04:39,product_page
session_4857,Mobile,Canada,Social Media,0,0,2025-03-08 13:40:29,home
session_4858,Tablet,France,Google,0,0,2025-02-04 02:31:18,home
session_4859,Mobile,UK,Social Media,0,1,2025-02-08 03:33:49,product_page
session_486,Desktop,UK,Direct,0,1,2025-01-14 15:20:10,product_page
session_4860,Mobile,Australia,Social Media,0,1,2025-02-07 08:49:35,product_page
session_4861,Tablet,Australia,Email,0,1,2025-07-24 10:11:32,product_page
session_4862,Tablet,Germany,Email,0,0,2025-08-05 10:19:32,home
session_4863,Tablet,USA,Google,0,1,2025-04-30 23:20:25,product_page
session_4864,Mobile,USA,Social Media,0,2,2025-04-10 21:28:43,cart
session_4865,Tablet,India,Direct,0,1,2025-08-23 08:23:08,product_page
session_4866,Tablet,USA,Direct,0,0,2025-06-15 16:31:26,home
session_4867,Tablet,France,Direct,0,0,2025-06-03 20:38:14,home
session_4868,Tablet,UK,Social Media,0,1,2025-02-18 23:36:45,product_page
session_4869,Mobile,India,Direct,0,0,2025-06-26 12:36:55,home
session_487,Tablet,Australia,Direct,0,0,2025-04-11 04:22:55,home
session_4870,Desktop,USA,Direct,0,0,2025-04-13 08:19:52,home
session_4871,Mobile,Germany,Direct,0,1,2025-05-24 07:43:22,product_page
session_4872,Mobile,France,Email,0,0,2025-05-30 13:35:04,home
session_4873,Tablet,USA,Social Media,0,2,2025-05-01 23:43:26,cart
session_4874,Desktop,UK,Email,0,0,2025-06-02 07:13:50,home
session_4875,Tablet,UK,Google,0,1,2025-03-26 06:40:50,product_page
session_4876,Mobile,Canada,Social Media,0,0,2025-08-26 14:29:14,home
session_4877,Desktop,India,Social Media,1,4,2025-08-21 10:35:19,confirmation
session_4878,Tablet,Australia,Social Media,0,1,2025-02-06 05:03:33,product_page
session_4879,Tablet,USA,Email,1,4,2025-05-15 16:25:06,confirmation
session_488,Desktop,Germany,Social Media,1,4,2025-01-12 01:02:04,confirmation
session_4880,Tablet,USA,Direct,0,1,2025-03-19 21:01:15,product_page
session_4881,Desktop,India,Google,0,2,2025-01-17 05:55:27,cart
session_4882,Mobile,Germany,Google,0,1,2025-04-12 11:25:43,product_page
session_4883,Tablet,UK,Direct,1,4,2025-02-15 17:38:48,confirmation
session_4884,Mobile,India,Direct,1,4,2025-08-25 02:28:56,confirmation
session_4885,Mobile,India,Social Media,0,1,2025-08-31 11:37:56,product_page
session_4886,Mobile,Germany,Direct,1,4,2025-05-26 13:55:24,confirmation
session_4887,Desktop,Germany,Direct,0,3,2025-01-19 08:40:48,checkout
session_4888,Mobile,Australia,Social Media,0,1,2025-06-24 04:46:28,product_page
session_4889,Tablet,France,Google,0,2,2025-05-14 08:27:17,cart
session_489,Tablet,USA,Direct,0,1,2025-07-09 08:29:12,product_page
session_4890,Desktop,Australia,Social Media,0,0,2025-01-24 09:31:23,home
session_4891,Tablet,France,Email,0,1,2025-06-14 08:36:41,product_page
session_4892,Desktop,USA,Direct,0,0,2025-07-18 07:50:57,home
session_4893,Tablet,UK,Email,0,1,2025-08-07 10:50:04,product_page
session_4894,Mobile,France,Direct,0,1,2025-03-02 07:28:00,product_page
session_4895,Tablet,India,Email,0,0,2025-08-23 02:23:42,home
session_4896,Mobile,India,Social Media,0,0,2025-05-21 06:35:49,home
session_4897,Desktop,Australia,Email,1,4,2025-05-02 08:48:12,confirmation
session_4898,Desktop,USA,Direct,1,4,2025-07-29 11:47:38,confirmation
session_4899,Desktop,Canada,Google,0,1,2025-02-16 17:07:56,product_page
session_49,Tablet,USA,Email,1,4,2025-06-04 19:27:55,confirmation
session_490,Mobile,Canada,Direct,0,2,2025-05-28 13:29:31,cart
session_4900,Tablet,Germany,Social Media,0,0,2025-07-31 23:45:00,home
session_4901,Tablet,Australia,Email,0,1,2025-05-19 10:27:32,product_page
session_4902,Mobile,France,Google,0,0,2025-06-18 19:08:57,home
session_4903,Desktop,Germany,Direct,0,1,2025-08-28 19:52:59,product_page
session_4904,Mobile,Canada,Google,1,4,2025-07-26 18:10:58,confirmation
session_4905,Tablet,France,Social Media,0,1,2025-03-02 23:10:06,product_page
session_4906,Mobile,India,Direct,0,3,2025-04-23 14:26:55,checkout
session_4907,Tablet,USA,Email,0,3,2025-01-27 11:23:27,checkout
session_4908,Tablet,USA,Direct,0,1,2025-07-28 18:21:03,product_page
session_4909,Tablet,India,Social Media,0,0,2025-05-28 19:44:49,home
session_491,Mobile,Canada,Email,0,1,2025-01-19 16:14:55,product_page
session_4910,Mobile,USA,Social Media,0,1,2025-08-19 02:20:44,product_page
session_4911,Desktop,UK,Google,1,4,2025-01-05 14:49:43,confirmation
session_4912,Mobile,India,Google,0,1,2025-08-04 13:55:22,product_page
session_4913,Mobile,UK,Email,0,1,2025-02-14 09:56:50,product_page
session_4914,Desktop,USA,Direct,1,4,2025-06-28 14:57:41,confirmation
session_4915,Tablet,Germany,Email,0,1,2025-06-13 22:35:58,product_page
session_4916,Tablet,Australia,Email,0,0,2025-01-29 14:20:02,home
session_4917,Desktop,India,Social Media,1,4,2025-06-13 19:36:19,confirmation
session_4918,Tablet,USA,Email,0,1,2025-04-25 10:38:45,product_page
session_4919,Desktop,Germany,Direct,0,0,2025-06-06 16:18:33,home
session_492,Mobile,USA,Google,0,1,2025-04-21 09:10:28,product_page
session_4920,Desktop,Canada,Direct,0,1,2025-05-31 08:23:40,product_page
session_4921,Tablet,France,Social Media,0,1,2025-03-12 07:46:18,product_page
session_4922,Mobile,Australia,Social Media,0,1,2025-01-09 01:44:32,product_page
session_4923,Tablet,Canada,Google,1,4,2025-05-03 14:23:31,confirmation
session_4924,Desktop,Australia,Email,0,2,2025-03-23 05:20:42,cart
session_4925,Mobile,India,Google,0,0,2025-08-06 02:31:31,home
session_4926,Desktop,Germany,Email,0,0,2025-05-06 17:27:00,home
session_4927,Desktop,Germany,Google,0,0,2025-07-05 11:54:40,home
session_4928,Desktop,India,Direct,0,1,2025-02-01 17:12:12,product_page
session_4929,Tablet,Canada,Email,0,2,2025-01-26 11:32:36,cart
session_493,Tablet,UK,Email,0,1,2025-07-24 23:47:37,product_page
session_4930,Tablet,Germany,Email,0,1,2025-06-07 00:35:27,product_page
session_4931,Mobile,Germany,Email,0,1,2025-06-26 18:22:16,product_page
session_4932,Mobile,Germany,Email,0,0,2025-07-05 16:03:22,home
session_4933,Mobile,USA,Email,0,0,2025-04-26 01:30:02,home
session_4934,Desktop,France,Email,0,1,2025-07-16 20:59:55,product_page
session_4935,Mobile,India,Direct,0,2,2025-01-27 02:11:19,cart
session_4936,Tablet,UK,Google,0,1,2025-06-25 17:38:19,product_page
session_4937,Desktop,USA,Social Media,0,0,2025-05-18 14:08:34,home
session_4938,Mobile,India,Direct,0,1,2025-03-22 15:34:30,product_page
session_4939,Tablet,Germany,Direct,0,1,2025-01-22 16:47:20,product_page
session_494,Desktop,Canada,Google,0,1,2025-08-03 13:49:07,product_page
session_4940,Mobile,France,Direct,0,2,2025-03-23 21:13:06,cart
session_4941,Desktop,Canada,Direct,1,4,2025-01-29 23:10:06,confirmation
session_4942,Desktop,UK,Email,0,2,2025-03-07 07:56:30,cart
session_4943,Mobile,India,Google,1,4,2025-06-09 13:46:54,confirmation
session_4944,Tablet,Australia,Google,0,1,2025-03-28 15:51:01,product_page
session_4945,Tablet,Germany,Email,0,1,2025-07-06 21:46:43,product_page
session_4946,Desktop,USA,Google,0,3,2025-05-10 00:46:00,checkout
session_4947,Desktop,Australia,Google,0,2,2025-04-10 02:52:00,cart
session_4948,Mobile,USA,Google,0,1,2025-05-18 20:49:36,product_page
session_4949,Desktop,France,Email,0,2,2025-01-05 21:56:45,cart
session_495,Desktop,UK,Google,0,1,2025-03-25 15:39:19,product_page
session_4950,Desktop,India,Google,0,1,2025-04-21 00:47:51,product_page
session_4951,Desktop,Canada,Social Media,0,0,2025-01-30 03:49:34,home
session_4952,Mobile,Australia,Social Media,0,2,2025-04-29 19:40:38,cart
session_4953,Desktop,Australia,Email,0,0,2025-02-15 05:17:51,home
session_4954,Mobile,UK,Email,0,0,2025-01-15 10:37:53,home
session_4955,Tablet,France,Social Media,0,1,2025-05-07 23:44:50,product_page
session_4956,Tablet,India,Social Media,0,0,2025-06-16 09:05:05,home
session_4957,Tablet,India,Google,0,3,2025-07-29 22:45:16,checkout
session_4958,Desktop,Canada,Google,0,1,2025-01-07 21:50:52,product_page
session_4959,Tablet,Australia,Social Media,0,1,2025-05-11 06:36:56,product_page
session_496,Tablet,Australia,Social Media,0,1,2025-03-08 23:23:20,product_page
session_4960,Desktop,France,Social Media,0,3,2025-04-28 00:53:18,checkout
session_4961,Desktop,Germany,Google,0,0,2025-04-23 08:41:20,home
session_4962,Mobile,Australia,Social Media,0,0,2025-05-18 21:30:13,home
session_4963,Mobile,India,Direct,0,2,2025-01-12 18:51:42,cart
session_4964,Tablet,France,Direct,0,1,2025-02-21 03:54:55,product_page
session_4965,Tablet,Australia,Email,1,4,2025-06-09 20:35:23,confirmation
session_4966,Tablet,USA,Social Media,0,1,2025-08-17 16:04:27,product_page
session_4967,Desktop,Canada,Direct,0,1,2025-03-09 09:54:33,product_page
session_4968,Desktop,Australia,Email,1,4,2025-04-05 23:05:46,confirmation
session_4969,Mobile,Australia,Google,0,1,2025-05-06 02:02:35,product_page
session_497,Tablet,France,Email,0,0,2025-03-16 10:10:52,home
session_4970,Mobile,France,Direct,0,1,2025-07-01 22:08:22,product_page
session_4971,Desktop,Germany,Social Media,1,4,2025-03-19 23:52:56,confirmation
session_4972,Mobile,France,Social Media,0,1,2025-01-02 10:23:33,product_page
session_4973,Tablet,India,Social Media,0,0,2025-04-11 19:21:55,home
session_4974,Mobile,France,Social Media,0,1,2025-01-05 02:40:06,product_page
session_4975,Tablet,USA,Direct,1,4,2025-05-29 14:01:38,confirmation
session_4976,Desktop,Canada,Social Media,0,1,2025-02-01 21:18:41,product_page
session_4977,Mobile,Canada,Social Media,0,2,2025-03-24 20:08:46,cart
session_4978,Desktop,India,Direct,0,2,2025-03-27 13:41:52,cart
session_4979,Tablet,USA,Social Media,1,4,2025-05-15 06:39:55,confirmation
session_498,Tablet,Australia,Google,0,1,2025-02-03 13:00:56,product_page
session_4980,Desktop,Australia,Direct,0,1,2025-06-06 21:49:50,product_page
session_4981,Desktop,Canada,Email,1,4,2025-03-18 22:30:45,confirmation
session_4982,Desktop,France,Email,0,0,2025-03-14 23:37:24,home
session_4983,Tablet,India,Social Media,0,1,2025-08-08 04:03:00,product_page
session_4984,Desktop,USA,Email,1,4,2025-04-24 00:56:43,confirmation
session_4985,Desktop,India,Email,0,1,2025-07-18 15:29:53,product_page
session_4986,Desktop,France,Google,0,0,2025-03-05 12:49:44,home
session_4987,Mobile,Germany,Google,0,1,2025-04-25 03:27:46,product_page
session_4988,Tablet,France,Google,0,1,2025-02-04 20:56:38,product_page
session_4989,Tablet,India,Direct,1,4,2025-01-05 14:38:33,confirmation
session_499,Tablet,France,Google,0,1,2025-03-27 11:15:06,product_page
session_4990,Tablet,Germany,Direct,0,1,2025-02-13 14:32:23,product_page
session_4991,Mobile,Australia,Direct,0,0,2025-05-10 00:16:12,home
session_4992,Mobile,India,Google,0,0,2025-02-16 04:26:35,home
session_4993,Mobile,USA,Direct,0,1,2025-02-16 00:51:39,product_page
session_4994,Mobile,USA,Google,0,1,2025-02-25 11:06:50,product_page
session_4995,Mobile,India,Google,0,0,2025-02-08 18:59:21,home
session_4996,Desktop,Germany,Email,0,1,2025-07-11 10:19:43,product_page
session_4997,Desktop,Germany,Social Media,0,0,2025-05-27 19:54:51,home
session_4998,Tablet,Germany,Google,0,1,2025-01-07 04:26:16,product_page
session_4999,Mobile,Germany,Social Media,0,0,2025-05-24 05:09:58,home
session_5,Desktop,UK,Email,1,4,2025-01-08 20:58:18,confirmation
session_50,Mobile,UK,Direct,0,1,2025-06-27 16:43:33,product_page
session_500,Desktop,India,Email,0,0,2025-05-02 15:05:06,home
session_501,Desktop,Australia,Google,0,1,2025-03-12 11:45:11,product_page
session_502,Desktop,Germany,Social Media,0,1,2025-04-05 01:30:35,product_page
session_503,Desktop,Australia,Email,0,1,2025-02-26 23:13:33,product_page
session_504,Tablet,USA,Google,0,1,2025-08-06 02:02:42,product_page
session_505,Tablet,Canada,Social Media,0,1,2025-04-05 17:18:38,product_page
session_506,Desktop,Germany,Social Media,0,0,2025-03-13 19:53:13,home
session_507,Desktop,UK,Direct,0,1,2025-03-11 10:22:08,product_page
session_508,Mobile,Germany,Google,1,4,2025-03-14 17:47:04,confirmation
session_509,Tablet,Canada,Email,0,0,2025-02-01 15:17:58,home
session_51,Desktop,France,Social Media,1,4,2025-08-21 18:07:50,confirmation
session_510,Desktop,Australia,Direct,0,1,2025-05-24 06:11:55,product_page
session_511,Desktop,Canada,Email,0,1,2025-07-28 15:33:21,product_page
session_512,Tablet,France,Direct,0,1,2025-08-24 04:09:00,product_page
session_513,Mobile,Australia,Direct,0,1,2025-03-10 19:47:10,product_page
